"estado","nome","partido","coligacao","votos","porcentagem","cargo","ano","turno"
"Maranhão","Everaldo Dias ","PSC","PSC",22386,0.0215668153591294,"Presidente",2014,"Turno 1"
"Piauí","Everaldo Dias ","PSC","PSC",6281,0.00605115551106459,"Presidente",2014,"Turno 1"
"Ceará","Everaldo Dias ","PSC","PSC",25742,0.0248000071908653,"Presidente",2014,"Turno 1"
"R. G. do Norte","Everaldo Dias ","PSC","PSC",13314,0.0128267926244729,"Presidente",2014,"Turno 1"
"Paraíba","Everaldo Dias ","PSC","PSC",12101,0.0116581806781393,"Presidente",2014,"Turno 1"
"Pernambuco","Everaldo Dias ","PSC","PSC",15688,0.0151139193850631,"Presidente",2014,"Turno 1"
"Alagoas","Everaldo Dias ","PSC","PSC",8413,0.00810513792621978,"Presidente",2014,"Turno 1"
"Sergipe","Everaldo Dias ","PSC","PSC",18771,0.0180841012733949,"Presidente",2014,"Turno 1"
"Bahia","Everaldo Dias ","PSC","PSC",37190,0.0358290834988843,"Presidente",2014,"Turno 1"
"Minas Gerais","Everaldo Dias ","PSC","PSC",67468,0.0649991020570778,"Presidente",2014,"Turno 1"
"Espirito Santo","Everaldo Dias ","PSC","PSC",16134,0.0155435986332616,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Everaldo Dias ","PSC","PSC",136143,0.131161035622173,"Presidente",2014,"Turno 1"
"São Paulo","Everaldo Dias ","PSC","PSC",142793,0.137567688089706,"Presidente",2014,"Turno 1"
"Paraná","Everaldo Dias ","PSC","PSC",40638,0.0391509087181409,"Presidente",2014,"Turno 1"
"Santa Catarina","Everaldo Dias ","PSC","PSC",23643,0.0227778171864512,"Presidente",2014,"Turno 1"
"R. G. do Sul","Everaldo Dias ","PSC","PSC",33039,0.0318299835902027,"Presidente",2014,"Turno 1"
"M. G. do Sul","Everaldo Dias ","PSC","PSC",6973,0.00671783273024254,"Presidente",2014,"Turno 1"
"Mato Grosso","Everaldo Dias ","PSC","PSC",9129,0.00879493689866401,"Presidente",2014,"Turno 1"
"Distrito Federal","Everaldo Dias ","PSC","PSC",10044,0.00967645374194121,"Presidente",2014,"Turno 1"
"Rondônia","Eduardo Jorge ","PV","PV",2363,0.0022765292903432,"Presidente",2014,"Turno 1"
"Acre","Eduardo Jorge ","PV","PV",595,0.000573226799726705,"Presidente",2014,"Turno 1"
"Amazonas","Eduardo Jorge ","PV","PV",4377,0.00421682975193914,"Presidente",2014,"Turno 1"
"Roraima","Eduardo Jorge ","PV","PV",775,0.000746639949223859,"Presidente",2014,"Turno 1"
"Pará","Eduardo Jorge ","PV","PV",12254,0.0118055818552118,"Presidente",2014,"Turno 1"
"Amapá","Eduardo Jorge ","PV","PV",1250,0.00120425798261913,"Presidente",2014,"Turno 1"
"Tocantins","Eduardo Jorge ","PV","PV",1425,0.00137285410018581,"Presidente",2014,"Turno 1"
"Maranhão","Eduardo Jorge ","PV","PV",6960,0.0067053084472233,"Presidente",2014,"Turno 1"
"Piauí","Eduardo Jorge ","PV","PV",4377,0.00421682975193914,"Presidente",2014,"Turno 1"
"Ceará","Eduardo Jorge ","PV","PV",14081,0.0135657253226079,"Presidente",2014,"Turno 1"
"R. G. do Norte","Eduardo Jorge ","PV","PV",5333,0.00513784625704625,"Presidente",2014,"Turno 1"
"Paraíba","Eduardo Jorge ","PV","PV",7784,0.00749915530936583,"Presidente",2014,"Turno 1"
"Pernambuco","Eduardo Jorge ","PV","PV",13337,0.012848950971353,"Presidente",2014,"Turno 1"
"Alagoas","Eduardo Jorge ","PV","PV",3547,0.00341720245148004,"Presidente",2014,"Turno 1"
"Sergipe","Eduardo Jorge ","PV","PV",3727,0.00359061560097719,"Presidente",2014,"Turno 1"
"Bahia","Eduardo Jorge ","PV","PV",15705,0.0151302972936267,"Presidente",2014,"Turno 1"
"Minas Gerais","Eduardo Jorge ","PV","PV",54411,0.0524199048738315,"Presidente",2014,"Turno 1"
"Espirito Santo","Eduardo Jorge ","PV","PV",11860,0.0114259997390903,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Eduardo Jorge ","PV","PV",67930,0.0654441958074539,"Presidente",2014,"Turno 1"
"São Paulo","Eduardo Jorge ","PV","PV",236704,0.228042145214302,"Presidente",2014,"Turno 1"
"Paraná","Eduardo Jorge ","PV","PV",44663,0.0430286194221745,"Presidente",2014,"Turno 1"
"Santa Catarina","Eduardo Jorge ","PV","PV",30146,0.029042848915229,"Presidente",2014,"Turno 1"
"R. G. do Sul","Eduardo Jorge ","PV","PV",43631,0.0420343840317241,"Presidente",2014,"Turno 1"
"M. G. do Sul","Eduardo Jorge ","PV","PV",4083,0.00393358827442712,"Presidente",2014,"Turno 1"
"Mato Grosso","Eduardo Jorge ","PV","PV",4119,0.00396827090432655,"Presidente",2014,"Turno 1"
"Goiás","Eduardo Jorge ","PV","PV",12239,0.0117911307594204,"Presidente",2014,"Turno 1"
"Distrito Federal","Eduardo Jorge ","PV","PV",19377,0.0186679255433687,"Presidente",2014,"Turno 1"
"Rondônia","Jose Levy Fidelix da Cruz ","PRTB","PRTB",3815,0.00367539536295358,"Presidente",2014,"Turno 1"
"Acre","Jose Levy Fidelix da Cruz ","PRTB","PRTB",638,0.000614653274328803,"Presidente",2014,"Turno 1"
"Amazonas","Jose Levy Fidelix da Cruz ","PRTB","PRTB",10258,0.00988262270856561,"Presidente",2014,"Turno 1"
"Roraima","Jose Levy Fidelix da Cruz ","PRTB","PRTB",1280,0.00123316017420199,"Presidente",2014,"Turno 1"
"Pará","Jose Levy Fidelix da Cruz ","PRTB","PRTB",11494,0.0110733930017794,"Presidente",2014,"Turno 1"
"Amapá","Jose Levy Fidelix da Cruz ","PRTB","PRTB",1548,0.00149135308567553,"Presidente",2014,"Turno 1"
"Tocantins","Jose Levy Fidelix da Cruz ","PRTB","PRTB",1654,0.00159347416260163,"Presidente",2014,"Turno 1"
"Maranhão","Jose Levy Fidelix da Cruz ","PRTB","PRTB",6707,0.00646156663154119,"Presidente",2014,"Turno 1"
"Piauí","Jose Levy Fidelix da Cruz ","PRTB","PRTB",2338,0.00225244413069082,"Presidente",2014,"Turno 1"
"Ceará","Jose Levy Fidelix da Cruz ","PRTB","PRTB",15963,0.0153788561412393,"Presidente",2014,"Turno 1"
"R. G. do Norte","Jose Levy Fidelix da Cruz ","PRTB","PRTB",5288,0.00509449296967196,"Presidente",2014,"Turno 1"
"Paraíba","Jose Levy Fidelix da Cruz ","PRTB","PRTB",7538,0.00726215733838639,"Presidente",2014,"Turno 1"
"Pernambuco","Jose Levy Fidelix da Cruz ","PRTB","PRTB",11493,0.0110724295953933,"Presidente",2014,"Turno 1"
"Alagoas","Jose Levy Fidelix da Cruz ","PRTB","PRTB",7065,0.00680646611776331,"Presidente",2014,"Turno 1"
"Sergipe","Jose Levy Fidelix da Cruz ","PRTB","PRTB",3676,0.00354148187528633,"Presidente",2014,"Turno 1"
"Bahia","Jose Levy Fidelix da Cruz ","PRTB","PRTB",15333,0.0147719101179993,"Presidente",2014,"Turno 1"
"Minas Gerais","Jose Levy Fidelix da Cruz ","PRTB","PRTB",25929,0.0249801641850651,"Presidente",2014,"Turno 1"
"Espirito Santo","Jose Levy Fidelix da Cruz ","PRTB","PRTB",9018,0.00868799878980744,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Jose Levy Fidelix da Cruz ","PRTB","PRTB",65001,0.0626223785025807,"Presidente",2014,"Turno 1"
"São Paulo","Jose Levy Fidelix da Cruz ","PRTB","PRTB",136206,0.131221730224497,"Presidente",2014,"Turno 1"
"Paraná","Jose Levy Fidelix da Cruz ","PRTB","PRTB",33593,0.0323637107280995,"Presidente",2014,"Turno 1"
"Santa Catarina","Jose Levy Fidelix da Cruz ","PRTB","PRTB",15769,0.0151919553023368,"Presidente",2014,"Turno 1"
"R. G. do Sul","Jose Levy Fidelix da Cruz ","PRTB","PRTB",17940,0.0172835105665497,"Presidente",2014,"Turno 1"
"M. G. do Sul","Jose Levy Fidelix da Cruz ","PRTB","PRTB",4622,0.00445286431653249,"Presidente",2014,"Turno 1"
"Mato Grosso","Jose Levy Fidelix da Cruz ","PRTB","PRTB",4461,0.00429775588837114,"Presidente",2014,"Turno 1"
"Goiás","Jose Levy Fidelix da Cruz ","PRTB","PRTB",12391,0.0119375685301069,"Presidente",2014,"Turno 1"
"Distrito Federal","Jose Levy Fidelix da Cruz ","PRTB","PRTB",15254,0.0146958010134977,"Presidente",2014,"Turno 1"
"Rondônia","José Maria de Almeida ","PSTU","PSTU",428,0.000412337933248789,"Presidente",2014,"Turno 1"
"Acre","José Maria de Almeida ","PSTU","PSTU",111,0.000106938108856579,"Presidente",2014,"Turno 1"
"Amazonas","José Maria de Almeida ","PSTU","PSTU",1350,0.00130059862122866,"Presidente",2014,"Turno 1"
"Roraima","José Maria de Almeida ","PSTU","PSTU",208,0.000200388528307823,"Presidente",2014,"Turno 1"
"Pará","José Maria de Almeida ","PSTU","PSTU",3012,0.00290178003491905,"Presidente",2014,"Turno 1"
"Amapá","José Maria de Almeida ","PSTU","PSTU",1122,0.00108094196519893,"Presidente",2014,"Turno 1"
"Tocantins","José Maria de Almeida ","PSTU","PSTU",247,0.00023796137736554,"Presidente",2014,"Turno 1"
"Maranhão","José Maria de Almeida ","PSTU","PSTU",4339,0.00418022030926752,"Presidente",2014,"Turno 1"
"Piauí","José Maria de Almeida ","PSTU","PSTU",1456,0.00140271969815476,"Presidente",2014,"Turno 1"
"Ceará","José Maria de Almeida ","PSTU","PSTU",4660,0.00448947375920411,"Presidente",2014,"Turno 1"
"R. G. do Norte","José Maria de Almeida ","PSTU","PSTU",2827,0.00272354985349142,"Presidente",2014,"Turno 1"
"Paraíba","José Maria de Almeida ","PSTU","PSTU",1070,0.00103084483312197,"Presidente",2014,"Turno 1"
"Pernambuco","José Maria de Almeida ","PSTU","PSTU",2758,0.00265707481285084,"Presidente",2014,"Turno 1"
"Alagoas","José Maria de Almeida ","PSTU","PSTU",1197,0.00115319744415608,"Presidente",2014,"Turno 1"
"Sergipe","José Maria de Almeida ","PSTU","PSTU",1700,0.00163779085636201,"Presidente",2014,"Turno 1"
"Bahia","José Maria de Almeida ","PSTU","PSTU",3507,0.00337866619603622,"Presidente",2014,"Turno 1"
"Minas Gerais","José Maria de Almeida ","PSTU","PSTU",8357,0.00805118716859844,"Presidente",2014,"Turno 1"
"Espirito Santo","José Maria de Almeida ","PSTU","PSTU",1313,0.00126495258494313,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","José Maria de Almeida ","PSTU","PSTU",14427,0.0138990639321969,"Presidente",2014,"Turno 1"
"São Paulo","José Maria de Almeida ","PSTU","PSTU",19115,0.0184155130702117,"Presidente",2014,"Turno 1"
"Paraná","José Maria de Almeida ","PSTU","PSTU",4549,0.00438253565034753,"Presidente",2014,"Turno 1"
"Santa Catarina","José Maria de Almeida ","PSTU","PSTU",3970,0.00382472335279835,"Presidente",2014,"Turno 1"
"R. G. do Sul","José Maria de Almeida ","PSTU","PSTU",4082,0.00393262486804102,"Presidente",2014,"Turno 1"
"M. G. do Sul","José Maria de Almeida ","PSTU","PSTU",976,0.000940284632829015,"Presidente",2014,"Turno 1"
"Mato Grosso","José Maria de Almeida ","PSTU","PSTU",473,0.000455691220623078,"Presidente",2014,"Turno 1"
"Goiás","José Maria de Almeida ","PSTU","PSTU",1765,0.00170041227145821,"Presidente",2014,"Turno 1"
"Distrito Federal","José Maria de Almeida ","PSTU","PSTU",1493,0.00143836573444029,"Presidente",2014,"Turno 1"
"Rondônia","José Maria Eymael ","PSDC","PSDC",634,0.000610799648784422,"Presidente",2014,"Turno 1"
"Acre","José Maria Eymael ","PSDC","PSDC",282,0.000271680600878875,"Presidente",2014,"Turno 1"
"Amazonas","José Maria Eymael ","PSDC","PSDC",621,0.000598275365765183,"Presidente",2014,"Turno 1"
"Roraima","José Maria Eymael ","PSDC","PSDC",515,0.000496154288839081,"Presidente",2014,"Turno 1"
"Pará","José Maria Eymael ","PSDC","PSDC",915,0.000881516843277201,"Presidente",2014,"Turno 1"
"Amapá","José Maria Eymael ","PSDC","PSDC",435,0.000419081777951456,"Presidente",2014,"Turno 1"
"Tocantins","José Maria Eymael ","PSDC","PSDC",221,0.000212912811327062,"Presidente",2014,"Turno 1"
"Maranhão","José Maria Eymael ","PSDC","PSDC",2205,0.00212431108134014,"Presidente",2014,"Turno 1"
"Piauí","José Maria Eymael ","PSDC","PSDC",752,0.000724481602343667,"Presidente",2014,"Turno 1"
"Ceará","José Maria Eymael ","PSDC","PSDC",3192,0.0030751931844162,"Presidente",2014,"Turno 1"
"R. G. do Norte","José Maria Eymael ","PSDC","PSDC",929,0.000895004532682536,"Presidente",2014,"Turno 1"
"Paraíba","José Maria Eymael ","PSDC","PSDC",911,0.00087766321773282,"Presidente",2014,"Turno 1"
"Pernambuco","José Maria Eymael ","PSDC","PSDC",1266,0.00121967248479665,"Presidente",2014,"Turno 1"
"Alagoas","José Maria Eymael ","PSDC","PSDC",609,0.000586714489132039,"Presidente",2014,"Turno 1"
"Sergipe","José Maria Eymael ","PSDC","PSDC",431,0.000415228152407075,"Presidente",2014,"Turno 1"
"Bahia","José Maria Eymael ","PSDC","PSDC",1828,0.00176110687378221,"Presidente",2014,"Turno 1"
"Minas Gerais","José Maria Eymael ","PSDC","PSDC",5544,0.00534112500451235,"Presidente",2014,"Turno 1"
"Espirito Santo","José Maria Eymael ","PSDC","PSDC",1133,0.00109153943544598,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","José Maria Eymael ","PSDC","PSDC",11749,0.0113190616302337,"Presidente",2014,"Turno 1"
"São Paulo","José Maria Eymael ","PSDC","PSDC",13508,0.0130136934633753,"Presidente",2014,"Turno 1"
"Paraná","José Maria Eymael ","PSDC","PSDC",4827,0.00465036262568202,"Presidente",2014,"Turno 1"
"Santa Catarina","José Maria Eymael ","PSDC","PSDC",2004,0.00193066639773499,"Presidente",2014,"Turno 1"
"R. G. do Sul","José Maria Eymael ","PSDC","PSDC",2252,0.00216959118148662,"Presidente",2014,"Turno 1"
"M. G. do Sul","José Maria Eymael ","PSDC","PSDC",477,0.000459544846167459,"Presidente",2014,"Turno 1"
"Mato Grosso","José Maria Eymael ","PSDC","PSDC",469,0.000451837595078697,"Presidente",2014,"Turno 1"
"Goiás","José Maria Eymael ","PSDC","PSDC",1948,0.00187671564011365,"Presidente",2014,"Turno 1"
"Distrito Federal","José Maria Eymael ","PSDC","PSDC",1295,0.00124761126999342,"Presidente",2014,"Turno 1"
"Rondônia","Mauro Luís Iasi ","PCB","PCB",208,0.000200388528307823,"Presidente",2014,"Turno 1"
"Acre","Mauro Luís Iasi ","PCB","PCB",68,0.0000655116342544805,"Presidente",2014,"Turno 1"
"Amazonas","Mauro Luís Iasi ","PCB","PCB",545,0.00052505648042194,"Presidente",2014,"Turno 1"
"Roraima","Mauro Luís Iasi ","PCB","PCB",70,0.0000674384470266711,"Presidente",2014,"Turno 1"
"Pará","Mauro Luís Iasi ","PCB","PCB",832,0.000801554113231291,"Presidente",2014,"Turno 1"
"Amapá","Mauro Luís Iasi ","PCB","PCB",162,0.000156071834547439,"Presidente",2014,"Turno 1"
"Tocantins","Mauro Luís Iasi ","PCB","PCB",261,0.000251449066770874,"Presidente",2014,"Turno 1"
"Maranhão","Mauro Luís Iasi ","PCB","PCB",1150,0.0011079173440096,"Presidente",2014,"Turno 1"
"Piauí","Mauro Luís Iasi ","PCB","PCB",486,0.000468215503642317,"Presidente",2014,"Turno 1"
"Ceará","Mauro Luís Iasi ","PCB","PCB",1831,0.0017639970929405,"Presidente",2014,"Turno 1"
"R. G. do Norte","Mauro Luís Iasi ","PCB","PCB",641,0.000617543493487089,"Presidente",2014,"Turno 1"
"Paraíba","Mauro Luís Iasi ","PCB","PCB",796,0.00076687148333186,"Presidente",2014,"Turno 1"
"Pernambuco","Mauro Luís Iasi ","PCB","PCB",1718,0.00165513217131173,"Presidente",2014,"Turno 1"
"Alagoas","Mauro Luís Iasi ","PCB","PCB",892,0.000859358496397009,"Presidente",2014,"Turno 1"
"Sergipe","Mauro Luís Iasi ","PCB","PCB",764,0.000736042478976811,"Presidente",2014,"Turno 1"
"Bahia","Mauro Luís Iasi ","PCB","PCB",2889,0.00278328104942933,"Presidente",2014,"Turno 1"
"Minas Gerais","Mauro Luís Iasi ","PCB","PCB",5468,0.00526790611916911,"Presidente",2014,"Turno 1"
"Espirito Santo","Mauro Luís Iasi ","PCB","PCB",720,0.000693652597988618,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Mauro Luís Iasi ","PCB","PCB",8536,0.0082236369117095,"Presidente",2014,"Turno 1"
"São Paulo","Mauro Luís Iasi ","PCB","PCB",10662,0.0102718388885481,"Presidente",2014,"Turno 1"
"Paraná","Mauro Luís Iasi ","PCB","PCB",2408,0.00231988257771749,"Presidente",2014,"Turno 1"
"Santa Catarina","Mauro Luís Iasi ","PCB","PCB",1412,0.00136032981716657,"Presidente",2014,"Turno 1"
"R. G. do Sul","Mauro Luís Iasi ","PCB","PCB",2298,0.002213907875247,"Presidente",2014,"Turno 1"
"M. G. do Sul","Mauro Luís Iasi ","PCB","PCB",390,0.000375728490577168,"Presidente",2014,"Turno 1"
"Mato Grosso","Mauro Luís Iasi ","PCB","PCB",529,0.000509641978244415,"Presidente",2014,"Turno 1"
"Goiás","Mauro Luís Iasi ","PCB","PCB",1254,0.00120811160816351,"Presidente",2014,"Turno 1"
"Distrito Federal","Mauro Luís Iasi ","PCB","PCB",559,0.000538544169827274,"Presidente",2014,"Turno 1"
"Rondônia","Rui Costa Pimenta ","PCO","PCO",63,0.000060694602324004,"Presidente",2014,"Turno 1"
"Acre","Rui Costa Pimenta ","PCO","PCO",14,0.0000134876894053342,"Presidente",2014,"Turno 1"
"Amazonas","Rui Costa Pimenta ","PCO","PCO",98,0.0000944138258373396,"Presidente",2014,"Turno 1"
"Roraima","Rui Costa Pimenta ","PCO","PCO",48,0.0000462435065325745,"Presidente",2014,"Turno 1"
"Pará","Rui Costa Pimenta ","PCO","PCO",207,0.000199425121921728,"Presidente",2014,"Turno 1"
"Amapá","Rui Costa Pimenta ","PCO","PCO",21,0.0000202315341080013,"Presidente",2014,"Turno 1"
"Tocantins","Rui Costa Pimenta ","PCO","PCO",44,0.0000423898809881933,"Presidente",2014,"Turno 1"
"Maranhão","Rui Costa Pimenta ","PCO","PCO",158,0.000152218209003058,"Presidente",2014,"Turno 1"
"Piauí","Rui Costa Pimenta ","PCO","PCO",151,0.000145474364300391,"Presidente",2014,"Turno 1"
"Ceará","Rui Costa Pimenta ","PCO","PCO",342,0.000329484984044593,"Presidente",2014,"Turno 1"
"R. G. do Norte","Rui Costa Pimenta ","PCO","PCO",161,0.000155108428161344,"Presidente",2014,"Turno 1"
"Paraíba","Rui Costa Pimenta ","PCO","PCO",247,0.00023796137736554,"Presidente",2014,"Turno 1"
"Pernambuco","Rui Costa Pimenta ","PCO","PCO",322,0.000310216856322687,"Presidente",2014,"Turno 1"
"Alagoas","Rui Costa Pimenta ","PCO","PCO",125,0.000120425798261913,"Presidente",2014,"Turno 1"
"Sergipe","Rui Costa Pimenta ","PCO","PCO",142,0.000136803706825533,"Presidente",2014,"Turno 1"
"Bahia","Rui Costa Pimenta ","PCO","PCO",555,0.000534690544282893,"Presidente",2014,"Turno 1"
"Minas Gerais","Rui Costa Pimenta ","PCO","PCO",1489,0.0014345121088959,"Presidente",2014,"Turno 1"
"Espirito Santo","Rui Costa Pimenta ","PCO","PCO",215,0.00020713237301049,"Presidente",2014,"Turno 1"
"Rio de Janeiro ","Rui Costa Pimenta ","PCO","PCO",1449,0.00139597585345209,"Presidente",2014,"Turno 1"
"São Paulo","Rui Costa Pimenta ","PCO","PCO",3968,0.00382279654002616,"Presidente",2014,"Turno 1"
"Paraná","Rui Costa Pimenta ","PCO","PCO",560,0.000539507576213369,"Presidente",2014,"Turno 1"
"Santa Catarina","Rui Costa Pimenta ","PCO","PCO",389,0.000374765084191073,"Presidente",2014,"Turno 1"
"R. G. do Sul","Rui Costa Pimenta ","PCO","PCO",505,0.000486520224978128,"Presidente",2014,"Turno 1"
"M. G. do Sul","Rui Costa Pimenta ","PCO","PCO",97,0.0000934504194512443,"Presidente",2014,"Turno 1"
"Mato Grosso","Rui Costa Pimenta ","PCO","PCO",101,0.0000973040449956255,"Presidente",2014,"Turno 1"
"Goiás","Rui Costa Pimenta ","PCO","PCO",301,0.000289985322214686,"Presidente",2014,"Turno 1"
"Distrito Federal","Rui Costa Pimenta ","PCO","PCO",473,0.000455691220623078,"Presidente",2014,"Turno 1"
"Rondônia","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",364055,0.345595375523685,"Presidente",2014,"Turno 2"
"Acre","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",138922,0.131877877679201,"Presidente",2014,"Turno 2"
"Amazonas","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1033090,0.980706559447787,"Presidente",2014,"Turno 2"
"Roraima","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",97329,0.0923938753879078,"Presidente",2014,"Turno 2"
"Pará","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2103829,1.99715310404367,"Presidente",2014,"Turno 2"
"Amapá","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",227414,0.215882838388,"Presidente",2014,"Turno 2"
"Tocantins","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",428662,0.406926439309264,"Presidente",2014,"Turno 2"
"Maranhão","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2475762,2.35022702090967,"Presidente",2014,"Turno 2"
"Piauí","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1385096,1.31486388665546,"Presidente",2014,"Turno 2"
"Ceará","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",3522225,3.343628494469,"Presidente",2014,"Turno 2"
"R. G. do Norte","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1201576,1.14064937699042,"Presidente",2014,"Turno 2"
"Paraíba","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1380988,1.31096418522944,"Presidente",2014,"Turno 2"
"Pernambuco","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",3438165,3.26383080657426,"Presidente",2014,"Turno 2"
"Alagoas","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",941286,0.893557535661336,"Presidente",2014,"Turno 2"
"Sergipe","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",772253,0.733095454077798,"Presidente",2014,"Turno 2"
"Bahia","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",5059228,4.8026968466851,"Presidente",2014,"Turno 2"
"Minas Gerais","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",5979422,5.67623186470337,"Presidente",2014,"Turno 2"
"Espirito Santo","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",911906,0.865667265968883,"Presidente",2014,"Turno 2"
"Rio de Janeiro ","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",4488183,4.26060702175227,"Presidente",2014,"Turno 2"
"São Paulo","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",8488383,8.05797451064775,"Presidente",2014,"Turno 2"
"Paraná","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2408740,2.28660341112997,"Presidente",2014,"Turno 2"
"Santa Catarina","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",1353808,1.28516236323349,"Presidente",2014,"Turno 2"
"R. G. do Sul","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",2997360,2.84537708527468,"Presidente",2014,"Turno 2"
"M. G. do Sul","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",590835,0.560876361257328,"Presidente",2014,"Turno 2"
"Mato Grosso","Dilma Rousseff ","PT","PT PT PMDB PSD PP PR PROS PDT PC B PRB",717230,0.680862427893733,"Presidente",2014,"Turno 2"
