estado,candidato,votos,cargo,ano,turno
Alagoas,Everaldo Dias (PSC),8413,Presidente,2014,Turno 1
Sergipe,Everaldo Dias (PSC),18771,Presidente,2014,Turno 1
Bahia,Everaldo Dias (PSC),37190,Presidente,2014,Turno 1
Minas Gerais,Everaldo Dias (PSC),67468,Presidente,2014,Turno 1
Espirito Santo,Everaldo Dias (PSC),16134,Presidente,2014,Turno 1
Rio de Janeiro ,Everaldo Dias (PSC),136143,Presidente,2014,Turno 1
São Paulo,Everaldo Dias (PSC),142793,Presidente,2014,Turno 1
Paraná,Everaldo Dias (PSC),40638,Presidente,2014,Turno 1
Santa Catarina,Everaldo Dias (PSC),23643,Presidente,2014,Turno 1
R. G. do Sul,Everaldo Dias (PSC),33039,Presidente,2014,Turno 1
M. G. do Sul,Everaldo Dias (PSC),6973,Presidente,2014,Turno 1
Mato Grosso,Everaldo Dias (PSC),9129,Presidente,2014,Turno 1
Goiás,Everaldo Dias (PSC),19e3,Presidente,2014,Turno 1
Distrito Federal,Everaldo Dias (PSC),10044,Presidente,2014,Turno 1
Rondônia,Eduardo Jorge (PV),2363,Presidente,2014,Turno 1
Acre,Eduardo Jorge (PV),595,Presidente,2014,Turno 1
Amazonas,Eduardo Jorge (PV),4377,Presidente,2014,Turno 1
Roraima,Eduardo Jorge (PV),775,Presidente,2014,Turno 1
Pará,Eduardo Jorge (PV),12254,Presidente,2014,Turno 1
Amapá,Eduardo Jorge (PV),1250,Presidente,2014,Turno 1
Tocantins,Eduardo Jorge (PV),1425,Presidente,2014,Turno 1
Maranhão,Eduardo Jorge (PV),6960,Presidente,2014,Turno 1
Piauí,Eduardo Jorge (PV),4377,Presidente,2014,Turno 1
Ceará,Eduardo Jorge (PV),14081,Presidente,2014,Turno 1
R. G. do Norte,Eduardo Jorge (PV),5333,Presidente,2014,Turno 1
Paraíba,Eduardo Jorge (PV),7784,Presidente,2014,Turno 1
Pernambuco,Eduardo Jorge (PV),13337,Presidente,2014,Turno 1
Alagoas,Eduardo Jorge (PV),3547,Presidente,2014,Turno 1
Sergipe,Eduardo Jorge (PV),3727,Presidente,2014,Turno 1
Bahia,Eduardo Jorge (PV),15705,Presidente,2014,Turno 1
Minas Gerais,Eduardo Jorge (PV),54411,Presidente,2014,Turno 1
Espirito Santo,Eduardo Jorge (PV),11860,Presidente,2014,Turno 1
Rio de Janeiro ,Eduardo Jorge (PV),67930,Presidente,2014,Turno 1
São Paulo,Eduardo Jorge (PV),236704,Presidente,2014,Turno 1
Paraná,Eduardo Jorge (PV),44663,Presidente,2014,Turno 1
Santa Catarina,Eduardo Jorge (PV),30146,Presidente,2014,Turno 1
R. G. do Sul,Eduardo Jorge (PV),43631,Presidente,2014,Turno 1
M. G. do Sul,Eduardo Jorge (PV),4083,Presidente,2014,Turno 1
Mato Grosso,Eduardo Jorge (PV),4119,Presidente,2014,Turno 1
Goiás,Eduardo Jorge (PV),12239,Presidente,2014,Turno 1
Distrito Federal,Eduardo Jorge (PV),19377,Presidente,2014,Turno 1
Rondônia,Jose Levy Fidelix da Cruz (PRTB),3815,Presidente,2014,Turno 1
Acre,Jose Levy Fidelix da Cruz (PRTB),638,Presidente,2014,Turno 1
Amazonas,Jose Levy Fidelix da Cruz (PRTB),10258,Presidente,2014,Turno 1
Roraima,Jose Levy Fidelix da Cruz (PRTB),1280,Presidente,2014,Turno 1
Pará,Jose Levy Fidelix da Cruz (PRTB),11494,Presidente,2014,Turno 1
Amapá,Jose Levy Fidelix da Cruz (PRTB),1548,Presidente,2014,Turno 1
Tocantins,Jose Levy Fidelix da Cruz (PRTB),1654,Presidente,2014,Turno 1
Maranhão,Jose Levy Fidelix da Cruz (PRTB),6707,Presidente,2014,Turno 1
Piauí,Jose Levy Fidelix da Cruz (PRTB),2338,Presidente,2014,Turno 1
Ceará,Jose Levy Fidelix da Cruz (PRTB),15963,Presidente,2014,Turno 1
R. G. do Norte,Jose Levy Fidelix da Cruz (PRTB),5288,Presidente,2014,Turno 1
Paraíba,Jose Levy Fidelix da Cruz (PRTB),7538,Presidente,2014,Turno 1
Pernambuco,Jose Levy Fidelix da Cruz (PRTB),11493,Presidente,2014,Turno 1
Alagoas,Jose Levy Fidelix da Cruz (PRTB),7065,Presidente,2014,Turno 1
Sergipe,Jose Levy Fidelix da Cruz (PRTB),3676,Presidente,2014,Turno 1
Bahia,Jose Levy Fidelix da Cruz (PRTB),15333,Presidente,2014,Turno 1
Minas Gerais,Jose Levy Fidelix da Cruz (PRTB),25929,Presidente,2014,Turno 1
Espirito Santo,Jose Levy Fidelix da Cruz (PRTB),9018,Presidente,2014,Turno 1
Rio de Janeiro ,Jose Levy Fidelix da Cruz (PRTB),65001,Presidente,2014,Turno 1
São Paulo,Jose Levy Fidelix da Cruz (PRTB),136206,Presidente,2014,Turno 1
Paraná,Jose Levy Fidelix da Cruz (PRTB),33593,Presidente,2014,Turno 1
Santa Catarina,Jose Levy Fidelix da Cruz (PRTB),15769,Presidente,2014,Turno 1
R. G. do Sul,Jose Levy Fidelix da Cruz (PRTB),17940,Presidente,2014,Turno 1
M. G. do Sul,Jose Levy Fidelix da Cruz (PRTB),4622,Presidente,2014,Turno 1
Mato Grosso,Jose Levy Fidelix da Cruz (PRTB),4461,Presidente,2014,Turno 1
Goiás,Jose Levy Fidelix da Cruz (PRTB),12391,Presidente,2014,Turno 1
Distrito Federal,Jose Levy Fidelix da Cruz (PRTB),15254,Presidente,2014,Turno 1
Rondônia,José Maria de Almeida (PSTU),428,Presidente,2014,Turno 1
Acre,José Maria de Almeida (PSTU),111,Presidente,2014,Turno 1
Amazonas,José Maria de Almeida (PSTU),1350,Presidente,2014,Turno 1
Roraima,José Maria de Almeida (PSTU),208,Presidente,2014,Turno 1
Pará,José Maria de Almeida (PSTU),3012,Presidente,2014,Turno 1
Amapá,José Maria de Almeida (PSTU),1122,Presidente,2014,Turno 1
Tocantins,José Maria de Almeida (PSTU),247,Presidente,2014,Turno 1
Maranhão,José Maria de Almeida (PSTU),4339,Presidente,2014,Turno 1
Piauí,José Maria de Almeida (PSTU),1456,Presidente,2014,Turno 1
Ceará,José Maria de Almeida (PSTU),4660,Presidente,2014,Turno 1
R. G. do Norte,José Maria de Almeida (PSTU),2827,Presidente,2014,Turno 1
Paraíba,José Maria de Almeida (PSTU),1070,Presidente,2014,Turno 1
Pernambuco,José Maria de Almeida (PSTU),2758,Presidente,2014,Turno 1
Alagoas,José Maria de Almeida (PSTU),1197,Presidente,2014,Turno 1
Sergipe,José Maria de Almeida (PSTU),1700,Presidente,2014,Turno 1
Bahia,José Maria de Almeida (PSTU),3507,Presidente,2014,Turno 1
Minas Gerais,José Maria de Almeida (PSTU),8357,Presidente,2014,Turno 1
Espirito Santo,José Maria de Almeida (PSTU),1313,Presidente,2014,Turno 1
Rio de Janeiro ,José Maria de Almeida (PSTU),14427,Presidente,2014,Turno 1
São Paulo,José Maria de Almeida (PSTU),19115,Presidente,2014,Turno 1
Paraná,José Maria de Almeida (PSTU),4549,Presidente,2014,Turno 1
Santa Catarina,José Maria de Almeida (PSTU),3970,Presidente,2014,Turno 1
R. G. do Sul,José Maria de Almeida (PSTU),4082,Presidente,2014,Turno 1
M. G. do Sul,José Maria de Almeida (PSTU),976,Presidente,2014,Turno 1
Mato Grosso,José Maria de Almeida (PSTU),473,Presidente,2014,Turno 1
Goiás,José Maria de Almeida (PSTU),1765,Presidente,2014,Turno 1
Distrito Federal,José Maria de Almeida (PSTU),1493,Presidente,2014,Turno 1
Rondônia,José Maria Eymael (PSDC),634,Presidente,2014,Turno 1
Acre,José Maria Eymael (PSDC),282,Presidente,2014,Turno 1
Amazonas,José Maria Eymael (PSDC),621,Presidente,2014,Turno 1
Roraima,José Maria Eymael (PSDC),515,Presidente,2014,Turno 1
Pará,José Maria Eymael (PSDC),915,Presidente,2014,Turno 1
Amapá,José Maria Eymael (PSDC),435,Presidente,2014,Turno 1
Tocantins,José Maria Eymael (PSDC),221,Presidente,2014,Turno 1
Maranhão,José Maria Eymael (PSDC),2205,Presidente,2014,Turno 1
Piauí,José Maria Eymael (PSDC),752,Presidente,2014,Turno 1
Ceará,José Maria Eymael (PSDC),3192,Presidente,2014,Turno 1
R. G. do Norte,José Maria Eymael (PSDC),929,Presidente,2014,Turno 1
Paraíba,José Maria Eymael (PSDC),911,Presidente,2014,Turno 1
Pernambuco,José Maria Eymael (PSDC),1266,Presidente,2014,Turno 1
Alagoas,José Maria Eymael (PSDC),609,Presidente,2014,Turno 1
Sergipe,José Maria Eymael (PSDC),431,Presidente,2014,Turno 1
Bahia,José Maria Eymael (PSDC),1828,Presidente,2014,Turno 1
Minas Gerais,José Maria Eymael (PSDC),5544,Presidente,2014,Turno 1
Espirito Santo,José Maria Eymael (PSDC),1133,Presidente,2014,Turno 1
Rio de Janeiro ,José Maria Eymael (PSDC),11749,Presidente,2014,Turno 1
São Paulo,José Maria Eymael (PSDC),13508,Presidente,2014,Turno 1
Paraná,José Maria Eymael (PSDC),4827,Presidente,2014,Turno 1
Santa Catarina,José Maria Eymael (PSDC),2004,Presidente,2014,Turno 1
R. G. do Sul,José Maria Eymael (PSDC),2252,Presidente,2014,Turno 1
M. G. do Sul,José Maria Eymael (PSDC),477,Presidente,2014,Turno 1
Mato Grosso,José Maria Eymael (PSDC),469,Presidente,2014,Turno 1
Goiás,José Maria Eymael (PSDC),1948,Presidente,2014,Turno 1
Distrito Federal,José Maria Eymael (PSDC),1295,Presidente,2014,Turno 1
Rondônia,Mauro Luís Iasi (PCB),208,Presidente,2014,Turno 1
Acre,Mauro Luís Iasi (PCB),68,Presidente,2014,Turno 1
Amazonas,Mauro Luís Iasi (PCB),545,Presidente,2014,Turno 1
Roraima,Mauro Luís Iasi (PCB),70,Presidente,2014,Turno 1
Pará,Mauro Luís Iasi (PCB),832,Presidente,2014,Turno 1
Amapá,Mauro Luís Iasi (PCB),162,Presidente,2014,Turno 1
Tocantins,Mauro Luís Iasi (PCB),261,Presidente,2014,Turno 1
Maranhão,Mauro Luís Iasi (PCB),1150,Presidente,2014,Turno 1
Piauí,Mauro Luís Iasi (PCB),486,Presidente,2014,Turno 1
Ceará,Mauro Luís Iasi (PCB),1831,Presidente,2014,Turno 1
R. G. do Norte,Mauro Luís Iasi (PCB),641,Presidente,2014,Turno 1
Paraíba,Mauro Luís Iasi (PCB),796,Presidente,2014,Turno 1
Pernambuco,Mauro Luís Iasi (PCB),1718,Presidente,2014,Turno 1
Alagoas,Mauro Luís Iasi (PCB),892,Presidente,2014,Turno 1
Sergipe,Mauro Luís Iasi (PCB),764,Presidente,2014,Turno 1
Bahia,Mauro Luís Iasi (PCB),2889,Presidente,2014,Turno 1
Minas Gerais,Mauro Luís Iasi (PCB),5468,Presidente,2014,Turno 1
Espirito Santo,Mauro Luís Iasi (PCB),720,Presidente,2014,Turno 1
Rio de Janeiro ,Mauro Luís Iasi (PCB),8536,Presidente,2014,Turno 1
São Paulo,Mauro Luís Iasi (PCB),10662,Presidente,2014,Turno 1
Paraná,Mauro Luís Iasi (PCB),2408,Presidente,2014,Turno 1
Santa Catarina,Mauro Luís Iasi (PCB),1412,Presidente,2014,Turno 1
R. G. do Sul,Mauro Luís Iasi (PCB),2298,Presidente,2014,Turno 1
M. G. do Sul,Mauro Luís Iasi (PCB),390,Presidente,2014,Turno 1
Mato Grosso,Mauro Luís Iasi (PCB),529,Presidente,2014,Turno 1
Goiás,Mauro Luís Iasi (PCB),1254,Presidente,2014,Turno 1
Distrito Federal,Mauro Luís Iasi (PCB),559,Presidente,2014,Turno 1
Rondônia,Rui Costa Pimenta (PCO),63,Presidente,2014,Turno 1
Acre,Rui Costa Pimenta (PCO),14,Presidente,2014,Turno 1
Amazonas,Rui Costa Pimenta (PCO),98,Presidente,2014,Turno 1
Roraima,Rui Costa Pimenta (PCO),48,Presidente,2014,Turno 1
Pará,Rui Costa Pimenta (PCO),207,Presidente,2014,Turno 1
Amapá,Rui Costa Pimenta (PCO),21,Presidente,2014,Turno 1
Tocantins,Rui Costa Pimenta (PCO),44,Presidente,2014,Turno 1
Maranhão,Rui Costa Pimenta (PCO),158,Presidente,2014,Turno 1
Piauí,Rui Costa Pimenta (PCO),151,Presidente,2014,Turno 1
Ceará,Rui Costa Pimenta (PCO),342,Presidente,2014,Turno 1
R. G. do Norte,Rui Costa Pimenta (PCO),161,Presidente,2014,Turno 1
Paraíba,Rui Costa Pimenta (PCO),247,Presidente,2014,Turno 1
Pernambuco,Rui Costa Pimenta (PCO),322,Presidente,2014,Turno 1
Alagoas,Rui Costa Pimenta (PCO),125,Presidente,2014,Turno 1
Sergipe,Rui Costa Pimenta (PCO),142,Presidente,2014,Turno 1
Bahia,Rui Costa Pimenta (PCO),555,Presidente,2014,Turno 1
Minas Gerais,Rui Costa Pimenta (PCO),1489,Presidente,2014,Turno 1
Espirito Santo,Rui Costa Pimenta (PCO),215,Presidente,2014,Turno 1
Rio de Janeiro ,Rui Costa Pimenta (PCO),1449,Presidente,2014,Turno 1
São Paulo,Rui Costa Pimenta (PCO),3968,Presidente,2014,Turno 1
Paraná,Rui Costa Pimenta (PCO),560,Presidente,2014,Turno 1
Santa Catarina,Rui Costa Pimenta (PCO),389,Presidente,2014,Turno 1
R. G. do Sul,Rui Costa Pimenta (PCO),505,Presidente,2014,Turno 1
M. G. do Sul,Rui Costa Pimenta (PCO),97,Presidente,2014,Turno 1
Mato Grosso,Rui Costa Pimenta (PCO),101,Presidente,2014,Turno 1
Goiás,Rui Costa Pimenta (PCO),301,Presidente,2014,Turno 1
Distrito Federal,Rui Costa Pimenta (PCO),473,Presidente,2014,Turno 1
Rondônia,X14,NA,Presidente,2014,Turno 1
Acre,X14,NA,Presidente,2014,Turno 1
Amazonas,X14,NA,Presidente,2014,Turno 1
Roraima,X14,NA,Presidente,2014,Turno 1
Pará,X14,NA,Presidente,2014,Turno 1
Amapá,X14,NA,Presidente,2014,Turno 1
Tocantins,X14,NA,Presidente,2014,Turno 1
Maranhão,X14,NA,Presidente,2014,Turno 1
Piauí,X14,NA,Presidente,2014,Turno 1
Ceará,X14,NA,Presidente,2014,Turno 1
R. G. do Norte,X14,NA,Presidente,2014,Turno 1
Paraíba,X14,NA,Presidente,2014,Turno 1
Pernambuco,X14,NA,Presidente,2014,Turno 1
Alagoas,X14,NA,Presidente,2014,Turno 1
Sergipe,X14,NA,Presidente,2014,Turno 1
Bahia,X14,NA,Presidente,2014,Turno 1
Minas Gerais,X14,NA,Presidente,2014,Turno 1
Espirito Santo,X14,NA,Presidente,2014,Turno 1
Rio de Janeiro ,X14,NA,Presidente,2014,Turno 1
São Paulo,X14,NA,Presidente,2014,Turno 1
Paraná,X14,NA,Presidente,2014,Turno 1
Santa Catarina,X14,NA,Presidente,2014,Turno 1
R. G. do Sul,X14,NA,Presidente,2014,Turno 1
M. G. do Sul,X14,NA,Presidente,2014,Turno 1
Mato Grosso,X14,NA,Presidente,2014,Turno 1
Goiás,X14,NA,Presidente,2014,Turno 1
Distrito Federal,X14,NA,Presidente,2014,Turno 1
Rondônia,X15,NA,Presidente,2014,Turno 1
Acre,X15,NA,Presidente,2014,Turno 1
Amazonas,X15,NA,Presidente,2014,Turno 1
Roraima,X15,NA,Presidente,2014,Turno 1
Pará,X15,NA,Presidente,2014,Turno 1
Amapá,X15,NA,Presidente,2014,Turno 1
Tocantins,X15,NA,Presidente,2014,Turno 1
Maranhão,X15,NA,Presidente,2014,Turno 1
Piauí,X15,NA,Presidente,2014,Turno 1
Ceará,X15,NA,Presidente,2014,Turno 1
R. G. do Norte,X15,NA,Presidente,2014,Turno 1
Paraíba,X15,NA,Presidente,2014,Turno 1
Pernambuco,X15,4.632138728,Presidente,2014,Turno 1
Alagoas,X15,NA,Presidente,2014,Turno 1
Sergipe,X15,NA,Presidente,2014,Turno 1
Bahia,X15,NA,Presidente,2014,Turno 1
Minas Gerais,X15,NA,Presidente,2014,Turno 1
Espirito Santo,X15,NA,Presidente,2014,Turno 1
Rio de Janeiro ,X15,NA,Presidente,2014,Turno 1
São Paulo,X15,NA,Presidente,2014,Turno 1
Paraná,X15,NA,Presidente,2014,Turno 1
Santa Catarina,X15,NA,Presidente,2014,Turno 1
R. G. do Sul,X15,NA,Presidente,2014,Turno 1
M. G. do Sul,X15,NA,Presidente,2014,Turno 1
Mato Grosso,X15,NA,Presidente,2014,Turno 1
Goiás,X15,NA,Presidente,2014,Turno 1
Distrito Federal,X15,NA,Presidente,2014,Turno 1
Rondônia,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),364055,Presidente,2014,Turno 2
Acre,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),138922,Presidente,2014,Turno 2
Amazonas,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),1033090,Presidente,2014,Turno 2
Roraima,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),97329,Presidente,2014,Turno 2
Pará,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),2103829,Presidente,2014,Turno 2
Amapá,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),227414,Presidente,2014,Turno 2
Tocantins,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),428662,Presidente,2014,Turno 2
Maranhão,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),2475762,Presidente,2014,Turno 2
Piauí,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),1385096,Presidente,2014,Turno 2
Ceará,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),3522225,Presidente,2014,Turno 2
R. G. do Norte,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),1201576,Presidente,2014,Turno 2
Paraíba,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),1380988,Presidente,2014,Turno 2
Pernambuco,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),3438165,Presidente,2014,Turno 2
Alagoas,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),941286,Presidente,2014,Turno 2
Sergipe,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),772253,Presidente,2014,Turno 2
Bahia,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),5059228,Presidente,2014,Turno 2
Minas Gerais,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),5979422,Presidente,2014,Turno 2
Espirito Santo,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),911906,Presidente,2014,Turno 2
Rio de Janeiro ,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),4488183,Presidente,2014,Turno 2
São Paulo,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),8488383,Presidente,2014,Turno 2
Paraná,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),2408740,Presidente,2014,Turno 2
Santa Catarina,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),1353808,Presidente,2014,Turno 2
R. G. do Sul,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),2997360,Presidente,2014,Turno 2
M. G. do Sul,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),590835,Presidente,2014,Turno 2
Mato Grosso,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),717230,Presidente,2014,Turno 2
Goiás,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),1365658,Presidente,2014,Turno 2
Distrito Federal,Dilma Rousseff PT (PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB),580581,Presidente,2014,Turno 2
Rondônia,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),442349,Presidente,2014,Turno 2
Acre,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),243530,Presidente,2014,Turno 2
Amazonas,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),555810,Presidente,2014,Turno 2
Roraima,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),139477,Presidente,2014,Turno 2
Pará,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),1560470,Presidente,2014,Turno 2
Amapá,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),142664,Presidente,2014,Turno 2
Tocantins,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),291848,Presidente,2014,Turno 2
Maranhão,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),667517,Presidente,2014,Turno 2
Piauí,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),383884,Presidente,2014,Turno 2
Ceará,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),1067096,Presidente,2014,Turno 2
R. G. do Norte,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),516011,Presidente,2014,Turno 2
Paraíba,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),767916,Presidente,2014,Turno 2
Pernambuco,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),1459266,Presidente,2014,Turno 2
Alagoas,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),574012,Presidente,2014,Turno 2
Sergipe,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),380222,Presidente,2014,Turno 2
Bahia,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),2151922,Presidente,2014,Turno 2
Minas Gerais,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),5428821,Presidente,2014,Turno 2
Espirito Santo,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),1064067,Presidente,2014,Turno 2
Rio de Janeiro ,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),3681088,Presidente,2014,Turno 2
São Paulo,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),15296289,Presidente,2014,Turno 2
Paraná,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),3765025,Presidente,2014,Turno 2
Santa Catarina,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),2469079,Presidente,2014,Turno 2
R. G. do Sul,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),3452455,Presidente,2014,Turno 2
M. G. do Sul,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),762233,Presidente,2014,Turno 2
Mato Grosso,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),864999,Presidente,2014,Turno 2
Goiás,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),1818087,Presidente,2014,Turno 2
Distrito Federal,Aécio Neves PSDB (PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B),943275,Presidente,2014,Turno 2
