estado,nome,partido,coligacao,votos,porcentagem,cargo,ano,turno
Amapá,Plínio de Arruda Sampaio ,PSOL,PSOL,3418,0,Presidente,2010,Turno 1
Tocantins,Plínio de Arruda Sampaio ,PSOL,PSOL,1969,0,Presidente,2010,Turno 1
Maranhão,Plínio de Arruda Sampaio ,PSOL,PSOL,11968,0.01,Presidente,2010,Turno 1
Piauí,Plínio de Arruda Sampaio ,PSOL,PSOL,5395,0.01,Presidente,2010,Turno 1
Ceará,Plínio de Arruda Sampaio ,PSOL,PSOL,30654,0.03,Presidente,2010,Turno 1
R. G. do Norte,Plínio de Arruda Sampaio ,PSOL,PSOL,10545,0.01,Presidente,2010,Turno 1
Paraíba,Plínio de Arruda Sampaio ,PSOL,PSOL,9270,0.01,Presidente,2010,Turno 1
Pernambuco,Plínio de Arruda Sampaio ,PSOL,PSOL,17410,0.02,Presidente,2010,Turno 1
Alagoas,Plínio de Arruda Sampaio ,PSOL,PSOL,11096,0.01,Presidente,2010,Turno 1
Sergipe,Plínio de Arruda Sampaio ,PSOL,PSOL,7070,0.01,Presidente,2010,Turno 1
Bahia,Plínio de Arruda Sampaio ,PSOL,PSOL,30603,0.03,Presidente,2010,Turno 1
Minas Gerais,Plínio de Arruda Sampaio ,PSOL,PSOL,77782,0.08,Presidente,2010,Turno 1
Espirito Santo,Plínio de Arruda Sampaio ,PSOL,PSOL,14748,0.01,Presidente,2010,Turno 1
Rio de Janeiro ,Plínio de Arruda Sampaio ,PSOL,PSOL,140782,0.14,Presidente,2010,Turno 1
São Paulo,Plínio de Arruda Sampaio ,PSOL,PSOL,239173,0.24,Presidente,2010,Turno 1
Paraná,Plínio de Arruda Sampaio ,PSOL,PSOL,56452,0.06,Presidente,2010,Turno 1
Santa Catarina,Plínio de Arruda Sampaio ,PSOL,PSOL,44610,0.04,Presidente,2010,Turno 1
R. G. do Sul,Plínio de Arruda Sampaio ,PSOL,PSOL,56096,0.06,Presidente,2010,Turno 1
M. G. do Sul,Plínio de Arruda Sampaio ,PSOL,PSOL,9158,0.01,Presidente,2010,Turno 1
Mato Grosso,Plínio de Arruda Sampaio ,PSOL,PSOL,11299,0.01,Presidente,2010,Turno 1
Goiás,Plínio de Arruda Sampaio ,PSOL,PSOL,26037,0.03,Presidente,2010,Turno 1
Distrito Federal,Plínio de Arruda Sampaio ,PSOL,PSOL,24017,0.02,Presidente,2010,Turno 1
Rondônia,Jose Maria Eymael ,PSDC,PSDC,1198,0,Presidente,2010,Turno 1
Acre,Jose Maria Eymael ,PSDC,PSDC,338,0,Presidente,2010,Turno 1
Amazonas,Jose Maria Eymael ,PSDC,PSDC,1357,0,Presidente,2010,Turno 1
Roraima,Jose Maria Eymael ,PSDC,PSDC,423,0,Presidente,2010,Turno 1
Pará,Jose Maria Eymael ,PSDC,PSDC,1870,0,Presidente,2010,Turno 1
Amapá,Jose Maria Eymael ,PSDC,PSDC,451,0,Presidente,2010,Turno 1
Tocantins,Jose Maria Eymael ,PSDC,PSDC,496,0,Presidente,2010,Turno 1
Maranhão,Jose Maria Eymael ,PSDC,PSDC,2089,0,Presidente,2010,Turno 1
Piauí,Jose Maria Eymael ,PSDC,PSDC,1222,0,Presidente,2010,Turno 1
Ceará,Jose Maria Eymael ,PSDC,PSDC,3792,0,Presidente,2010,Turno 1
R. G. do Norte,Jose Maria Eymael ,PSDC,PSDC,1595,0,Presidente,2010,Turno 1
Paraíba,Jose Maria Eymael ,PSDC,PSDC,1490,0,Presidente,2010,Turno 1
Pernambuco,Jose Maria Eymael ,PSDC,PSDC,2648,0,Presidente,2010,Turno 1
Alagoas,Jose Maria Eymael ,PSDC,PSDC,835,0,Presidente,2010,Turno 1
Sergipe,Jose Maria Eymael ,PSDC,PSDC,867,0,Presidente,2010,Turno 1
Bahia,Jose Maria Eymael ,PSDC,PSDC,3415,0,Presidente,2010,Turno 1
Minas Gerais,Jose Maria Eymael ,PSDC,PSDC,9706,0.01,Presidente,2010,Turno 1
Espirito Santo,Jose Maria Eymael ,PSDC,PSDC,2354,0,Presidente,2010,Turno 1
Rio de Janeiro ,Jose Maria Eymael ,PSDC,PSDC,18058,0.02,Presidente,2010,Turno 1
São Paulo,Jose Maria Eymael ,PSDC,PSDC,14684,0.01,Presidente,2010,Turno 1
Paraná,Jose Maria Eymael ,PSDC,PSDC,4638,0,Presidente,2010,Turno 1
Santa Catarina,Jose Maria Eymael ,PSDC,PSDC,3414,0,Presidente,2010,Turno 1
R. G. do Sul,Jose Maria Eymael ,PSDC,PSDC,5444,0.01,Presidente,2010,Turno 1
M. G. do Sul,Jose Maria Eymael ,PSDC,PSDC,805,0,Presidente,2010,Turno 1
Mato Grosso,Jose Maria Eymael ,PSDC,PSDC,912,0,Presidente,2010,Turno 1
Goiás,Jose Maria Eymael ,PSDC,PSDC,2632,0,Presidente,2010,Turno 1
Distrito Federal,Jose Maria Eymael ,PSDC,PSDC,2218,0,Presidente,2010,Turno 1
Rondônia,José Maria de Almeida ,PSTU,PSTU,448,0,Presidente,2010,Turno 1
Acre,José Maria de Almeida ,PSTU,PSTU,115,0,Presidente,2010,Turno 1
Amazonas,José Maria de Almeida ,PSTU,PSTU,1035,0,Presidente,2010,Turno 1
Roraima,José Maria de Almeida ,PSTU,PSTU,147,0,Presidente,2010,Turno 1
Pará,José Maria de Almeida ,PSTU,PSTU,4489,0,Presidente,2010,Turno 1
Amapá,José Maria de Almeida ,PSTU,PSTU,689,0,Presidente,2010,Turno 1
Tocantins,José Maria de Almeida ,PSTU,PSTU,257,0,Presidente,2010,Turno 1
Maranhão,José Maria de Almeida ,PSTU,PSTU,3183,0,Presidente,2010,Turno 1
Piauí,José Maria de Almeida ,PSTU,PSTU,1225,0,Presidente,2010,Turno 1
Ceará,José Maria de Almeida ,PSTU,PSTU,3287,0,Presidente,2010,Turno 1
R. G. do Norte,José Maria de Almeida ,PSTU,PSTU,1407,0,Presidente,2010,Turno 1
Paraíba,José Maria de Almeida ,PSTU,PSTU,1023,0,Presidente,2010,Turno 1
Pernambuco,José Maria de Almeida ,PSTU,PSTU,2540,0,Presidente,2010,Turno 1
Alagoas,José Maria de Almeida ,PSTU,PSTU,887,0,Presidente,2010,Turno 1
Sergipe,José Maria de Almeida ,PSTU,PSTU,1296,0,Presidente,2010,Turno 1
Bahia,José Maria de Almeida ,PSTU,PSTU,3658,0,Presidente,2010,Turno 1
Minas Gerais,José Maria de Almeida ,PSTU,PSTU,9196,0.01,Presidente,2010,Turno 1
Espirito Santo,José Maria de Almeida ,PSTU,PSTU,917,0,Presidente,2010,Turno 1
Rio de Janeiro ,José Maria de Almeida ,PSTU,PSTU,14654,0.01,Presidente,2010,Turno 1
São Paulo,José Maria de Almeida ,PSTU,PSTU,17584,0.02,Presidente,2010,Turno 1
Paraná,José Maria de Almeida ,PSTU,PSTU,3929,0,Presidente,2010,Turno 1
Santa Catarina,José Maria de Almeida ,PSTU,PSTU,3248,0,Presidente,2010,Turno 1
R. G. do Sul,José Maria de Almeida ,PSTU,PSTU,4821,0,Presidente,2010,Turno 1
M. G. do Sul,José Maria de Almeida ,PSTU,PSTU,715,0,Presidente,2010,Turno 1
Mato Grosso,José Maria de Almeida ,PSTU,PSTU,555,0,Presidente,2010,Turno 1
Goiás,José Maria de Almeida ,PSTU,PSTU,1659,0,Presidente,2010,Turno 1
Distrito Federal,José Maria de Almeida ,PSTU,PSTU,1033,0,Presidente,2010,Turno 1
Rondônia,Jose Levy Fidelix da Cruz ,PRTB,PRTB,509,0,Presidente,2010,Turno 1
Acre,Jose Levy Fidelix da Cruz ,PRTB,PRTB,171,0,Presidente,2010,Turno 1
Amazonas,Jose Levy Fidelix da Cruz ,PRTB,PRTB,687,0,Presidente,2010,Turno 1
Roraima,Jose Levy Fidelix da Cruz ,PRTB,PRTB,261,0,Presidente,2010,Turno 1
Pará,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1163,0,Presidente,2010,Turno 1
Amapá,Jose Levy Fidelix da Cruz ,PRTB,PRTB,412,0,Presidente,2010,Turno 1
Tocantins,Jose Levy Fidelix da Cruz ,PRTB,PRTB,315,0,Presidente,2010,Turno 1
Maranhão,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1077,0,Presidente,2010,Turno 1
Piauí,Jose Levy Fidelix da Cruz ,PRTB,PRTB,606,0,Presidente,2010,Turno 1
Ceará,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1736,0,Presidente,2010,Turno 1
R. G. do Norte,Jose Levy Fidelix da Cruz ,PRTB,PRTB,697,0,Presidente,2010,Turno 1
Paraíba,Jose Levy Fidelix da Cruz ,PRTB,PRTB,717,0,Presidente,2010,Turno 1
Pernambuco,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1814,0,Presidente,2010,Turno 1
Alagoas,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1825,0,Presidente,2010,Turno 1
Sergipe,Jose Levy Fidelix da Cruz ,PRTB,PRTB,731,0,Presidente,2010,Turno 1
Bahia,Jose Levy Fidelix da Cruz ,PRTB,PRTB,2644,0,Presidente,2010,Turno 1
Minas Gerais,Jose Levy Fidelix da Cruz ,PRTB,PRTB,6342,0.01,Presidente,2010,Turno 1
Espirito Santo,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1343,0,Presidente,2010,Turno 1
Rio de Janeiro ,Jose Levy Fidelix da Cruz ,PRTB,PRTB,7053,0.01,Presidente,2010,Turno 1
São Paulo,Jose Levy Fidelix da Cruz ,PRTB,PRTB,13573,0.01,Presidente,2010,Turno 1
Paraná,Jose Levy Fidelix da Cruz ,PRTB,PRTB,3914,0,Presidente,2010,Turno 1
Santa Catarina,Jose Levy Fidelix da Cruz ,PRTB,PRTB,2431,0,Presidente,2010,Turno 1
R. G. do Sul,Jose Levy Fidelix da Cruz ,PRTB,PRTB,3497,0,Presidente,2010,Turno 1
M. G. do Sul,Jose Levy Fidelix da Cruz ,PRTB,PRTB,688,0,Presidente,2010,Turno 1
Mato Grosso,Jose Levy Fidelix da Cruz ,PRTB,PRTB,510,0,Presidente,2010,Turno 1
Goiás,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1894,0,Presidente,2010,Turno 1
Distrito Federal,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1123,0,Presidente,2010,Turno 1
Rondônia,Ivan Martins Pinheiro ,PCB,PCB,285,0,Presidente,2010,Turno 1
Acre,Ivan Martins Pinheiro ,PCB,PCB,61,0,Presidente,2010,Turno 1
Amazonas,Ivan Martins Pinheiro ,PCB,PCB,506,0,Presidente,2010,Turno 1
Roraima,Ivan Martins Pinheiro ,PCB,PCB,48,0,Presidente,2010,Turno 1
Pará,Ivan Martins Pinheiro ,PCB,PCB,736,0,Presidente,2010,Turno 1
Amapá,Ivan Martins Pinheiro ,PCB,PCB,282,0,Presidente,2010,Turno 1
Tocantins,Ivan Martins Pinheiro ,PCB,PCB,248,0,Presidente,2010,Turno 1
Maranhão,Ivan Martins Pinheiro ,PCB,PCB,1468,0,Presidente,2010,Turno 1
Piauí,Ivan Martins Pinheiro ,PCB,PCB,705,0,Presidente,2010,Turno 1
Ceará,Ivan Martins Pinheiro ,PCB,PCB,1632,0,Presidente,2010,Turno 1
R. G. do Norte,Ivan Martins Pinheiro ,PCB,PCB,836,0,Presidente,2010,Turno 1
Paraíba,Ivan Martins Pinheiro ,PCB,PCB,1052,0,Presidente,2010,Turno 1
Pernambuco,Ivan Martins Pinheiro ,PCB,PCB,1474,0,Presidente,2010,Turno 1
Alagoas,Ivan Martins Pinheiro ,PCB,PCB,857,0,Presidente,2010,Turno 1
Sergipe,Ivan Martins Pinheiro ,PCB,PCB,736,0,Presidente,2010,Turno 1
Bahia,Ivan Martins Pinheiro ,PCB,PCB,3016,0,Presidente,2010,Turno 1
Minas Gerais,Ivan Martins Pinheiro ,PCB,PCB,3921,0,Presidente,2010,Turno 1
Espirito Santo,Ivan Martins Pinheiro ,PCB,PCB,473,0,Presidente,2010,Turno 1
Rio de Janeiro ,Ivan Martins Pinheiro ,PCB,PCB,5158,0.01,Presidente,2010,Turno 1
São Paulo,Ivan Martins Pinheiro ,PCB,PCB,7324,0.01,Presidente,2010,Turno 1
Paraná,Ivan Martins Pinheiro ,PCB,PCB,2302,0,Presidente,2010,Turno 1
Santa Catarina,Ivan Martins Pinheiro ,PCB,PCB,1132,0,Presidente,2010,Turno 1
R. G. do Sul,Ivan Martins Pinheiro ,PCB,PCB,1893,0,Presidente,2010,Turno 1
M. G. do Sul,Ivan Martins Pinheiro ,PCB,PCB,390,0,Presidente,2010,Turno 1
Mato Grosso,Ivan Martins Pinheiro ,PCB,PCB,475,0,Presidente,2010,Turno 1
Goiás,Ivan Martins Pinheiro ,PCB,PCB,1418,0,Presidente,2010,Turno 1
Distrito Federal,Ivan Martins Pinheiro ,PCB,PCB,430,0,Presidente,2010,Turno 1
Rondônia,Rui Costa Pimenta ,PCO,PCO,96,0,Presidente,2010,Turno 1
Acre,Rui Costa Pimenta ,PCO,PCO,17,0,Presidente,2010,Turno 1
Amazonas,Rui Costa Pimenta ,PCO,PCO,68,0,Presidente,2010,Turno 1
Roraima,Rui Costa Pimenta ,PCO,PCO,47,0,Presidente,2010,Turno 1
Pará,Rui Costa Pimenta ,PCO,PCO,180,0,Presidente,2010,Turno 1
Amapá,Rui Costa Pimenta ,PCO,PCO,28,0,Presidente,2010,Turno 1
Tocantins,Rui Costa Pimenta ,PCO,PCO,66,0,Presidente,2010,Turno 1
Maranhão,Rui Costa Pimenta ,PCO,PCO,151,0,Presidente,2010,Turno 1
Piauí,Rui Costa Pimenta ,PCO,PCO,131,0,Presidente,2010,Turno 1
Ceará,Rui Costa Pimenta ,PCO,PCO,298,0,Presidente,2010,Turno 1
R. G. do Norte,Rui Costa Pimenta ,PCO,PCO,200,0,Presidente,2010,Turno 1
Paraíba,Rui Costa Pimenta ,PCO,PCO,280,0,Presidente,2010,Turno 1
Pernambuco,Rui Costa Pimenta ,PCO,PCO,266,0,Presidente,2010,Turno 1
Alagoas,Rui Costa Pimenta ,PCO,PCO,123,0,Presidente,2010,Turno 1
Sergipe,Rui Costa Pimenta ,PCO,PCO,135,0,Presidente,2010,Turno 1
Bahia,Rui Costa Pimenta ,PCO,PCO,639,0,Presidente,2010,Turno 1
Minas Gerais,Rui Costa Pimenta ,PCO,PCO,1868,0,Presidente,2010,Turno 1
Espirito Santo,Rui Costa Pimenta ,PCO,PCO,315,0,Presidente,2010,Turno 1
Rio de Janeiro ,Rui Costa Pimenta ,PCO,PCO,1442,0,Presidente,2010,Turno 1
São Paulo,Rui Costa Pimenta ,PCO,PCO,3134,0,Presidente,2010,Turno 1
Paraná,Rui Costa Pimenta ,PCO,PCO,461,0,Presidente,2010,Turno 1
Santa Catarina,Rui Costa Pimenta ,PCO,PCO,550,0,Presidente,2010,Turno 1
R. G. do Sul,Rui Costa Pimenta ,PCO,PCO,778,0,Presidente,2010,Turno 1
M. G. do Sul,Rui Costa Pimenta ,PCO,PCO,108,0,Presidente,2010,Turno 1
Mato Grosso,Rui Costa Pimenta ,PCO,PCO,118,0,Presidente,2010,Turno 1
Goiás,Rui Costa Pimenta ,PCO,PCO,271,0,Presidente,2010,Turno 1
Distrito Federal,Rui Costa Pimenta ,PCO,PCO,365,0,Presidente,2010,Turno 1
Rondônia,Dilma Rousseff ,PT,PT,347138,0.35,Presidente,2010,Turno 2
Acre,Dilma Rousseff ,PT,PT,96969,0.1,Presidente,2010,Turno 2
Amazonas,Dilma Rousseff ,PT,PT,1141607,1.15,Presidente,2010,Turno 2
Roraima,Dilma Rousseff ,PT,PT,71280,0.07,Presidente,2010,Turno 2
Pará,Dilma Rousseff ,PT,PT,1791443,1.8,Presidente,2010,Turno 2
Amapá,Dilma Rousseff ,PT,PT,198644,0.2,Presidente,2010,Turno 2
Tocantins,Dilma Rousseff ,PT,PT,391279,0.39,Presidente,2010,Turno 2
Maranhão,Dilma Rousseff ,PT,PT,2294146,2.31,Presidente,2010,Turno 2
Piauí,Dilma Rousseff ,PT,PT,1112380,1.12,Presidente,2010,Turno 2
Ceará,Dilma Rousseff ,PT,PT,3288570,3.31,Presidente,2010,Turno 2
R. G. do Norte,Dilma Rousseff ,PT,PT,979772,0.99,Presidente,2010,Turno 2
Paraíba,Dilma Rousseff ,PT,PT,1229391,1.24,Presidente,2010,Turno 2
Pernambuco,Dilma Rousseff ,PT,PT,3457953,3.48,Presidente,2010,Turno 2
Alagoas,Dilma Rousseff ,PT,PT,737236,0.74,Presidente,2010,Turno 2
Sergipe,Dilma Rousseff ,PT,PT,568862,0.57,Presidente,2010,Turno 2
Bahia,Dilma Rousseff ,PT,PT,4737079,4.77,Presidente,2010,Turno 2
Minas Gerais,Dilma Rousseff ,PT,PT,6220125,6.26,Presidente,2010,Turno 2
Espirito Santo,Dilma Rousseff ,PT,PT,924046,0.93,Presidente,2010,Turno 2
Rio de Janeiro ,Dilma Rousseff ,PT,PT,4934077,4.97,Presidente,2010,Turno 2
São Paulo,Dilma Rousseff ,PT,PT,10462447,10.53,Presidente,2010,Turno 2
Paraná,Dilma Rousseff ,PT,PT,2593086,2.61,Presidente,2010,Turno 2
Santa Catarina,Dilma Rousseff ,PT,PT,1556226,1.57,Presidente,2010,Turno 2
R. G. do Sul,Dilma Rousseff ,PT,PT,3117761,3.14,Presidente,2010,Turno 2
M. G. do Sul,Dilma Rousseff ,PT,PT,555283,0.56,Presidente,2010,Turno 2
Mato Grosso,Dilma Rousseff ,PT,PT,729747,0.73,Presidente,2010,Turno 2
Goiás,Dilma Rousseff ,PT,PT,1446178,1.46,Presidente,2010,Turno 2
Distrito Federal,Dilma Rousseff ,PT,PT,708674,0.71,Presidente,2010,Turno 2
Rondônia,José Serra ,PSDB,PSDB,385735,0.39,Presidente,2010,Turno 2
Acre,José Serra ,PSDB,PSDB,222766,0.22,Presidente,2010,Turno 2
Amazonas,José Serra ,PSDB,PSDB,275333,0.28,Presidente,2010,Turno 2
Roraima,José Serra ,PSDB,PSDB,141896,0.14,Presidente,2010,Turno 2
Pará,José Serra ,PSDB,PSDB,1576154,1.59,Presidente,2010,Turno 2
Amapá,José Serra ,PSDB,PSDB,118360,0.12,Presidente,2010,Turno 2
Tocantins,José Serra ,PSDB,PSDB,273306,0.28,Presidente,2010,Turno 2
Maranhão,José Serra ,PSDB,PSDB,606449,0.61,Presidente,2010,Turno 2
Piauí,José Serra ,PSDB,PSDB,477092,0.48,Presidente,2010,Turno 2
Ceará,José Serra ,PSDB,PSDB,962729,0.97,Presidente,2010,Turno 2
R. G. do Norte,José Serra ,PSDB,PSDB,665726,0.67,Presidente,2010,Turno 2
Paraíba,José Serra ,PSDB,PSDB,767919,0.77,Presidente,2010,Turno 2
Pernambuco,José Serra ,PSDB,PSDB,1113235,1.12,Presidente,2010,Turno 2
Alagoas,José Serra ,PSDB,PSDB,637368,0.64,Presidente,2010,Turno 2
Sergipe,José Serra ,PSDB,PSDB,493280,0.5,Presidente,2010,Turno 2
Bahia,José Serra ,PSDB,PSDB,1948584,1.96,Presidente,2010,Turno 2
Minas Gerais,José Serra ,PSDB,PSDB,4422294,4.45,Presidente,2010,Turno 2
Espirito Santo,José Serra ,PSDB,PSDB,955423,0.96,Presidente,2010,Turno 2
Rio de Janeiro ,José Serra ,PSDB,PSDB,3223891,3.25,Presidente,2010,Turno 2
São Paulo,José Serra ,PSDB,PSDB,12308483,12.39,Presidente,2010,Turno 2
Paraná,José Serra ,PSDB,PSDB,3226216,3.25,Presidente,2010,Turno 2
Santa Catarina,José Serra ,PSDB,PSDB,2030135,2.04,Presidente,2010,Turno 2
R. G. do Sul,José Serra ,PSDB,PSDB,3237207,3.26,Presidente,2010,Turno 2
M. G. do Sul,José Serra ,PSDB,PSDB,682305,0.69,Presidente,2010,Turno 2
Mato Grosso,José Serra ,PSDB,PSDB,762905,0.77,Presidente,2010,Turno 2
Goiás,José Serra ,PSDB,PSDB,1490368,1.5,Presidente,2010,Turno 2
Distrito Federal,José Serra ,PSDB,PSDB,633299,0.64,Presidente,2010,Turno 2
Rondônia,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,345167,0.33,Presidente,2014,Turno 1
Acre,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,111610,0.11,Presidente,2014,Turno 1
Amazonas,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,915030,0.88,Presidente,2014,Turno 1
Roraima,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,82857,0.08,Presidente,2014,Turno 1
Pará,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2040696,1.97,Presidente,2014,Turno 1
Amapá,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,198939,0.19,Presidente,2014,Turno 1
Tocantins,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,368348,0.35,Presidente,2014,Turno 1
Maranhão,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2187668,2.11,Presidente,2014,Turno 1
Piauí,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1235203,1.19,Presidente,2014,Turno 1
Ceará,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,3087115,2.97,Presidente,2014,Turno 1
R. G. do Norte,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,999452,0.96,Presidente,2014,Turno 1
Paraíba,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1166632,1.12,Presidente,2014,Turno 1
Pernambuco,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2126491,2.05,Presidente,2014,Turno 1
Alagoas,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,703674,0.68,Presidente,2014,Turno 1
Sergipe,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,601578,0.58,Presidente,2014,Turno 1
Bahia,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,4292325,4.14,Presidente,2014,Turno 1
Minas Gerais,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,4829513,4.65,Presidente,2014,Turno 1
Espirito Santo,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,653469,0.63,Presidente,2014,Turno 1
Rio de Janeiro ,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2970486,2.86,Presidente,2014,Turno 1
São Paulo,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,5927503,5.71,Presidente,2014,Turno 1
Paraná,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1972761,1.9,Presidente,2014,Turno 1
Santa Catarina,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1140432,1.1,Presidente,2014,Turno 1
R. G. do Sul,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2751098,2.65,Presidente,2014,Turno 1
M. G. do Sul,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,506951,0.49,Presidente,2014,Turno 1
Mato Grosso,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,616265,0.59,Presidente,2014,Turno 1
Goiás,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1035673,1,Presidente,2014,Turno 1
Distrito Federal,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,362511,0.35,Presidente,2014,Turno 1
Rondônia,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,371692,0.36,Presidente,2014,Turno 1
Acre,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,116015,0.11,Presidente,2014,Turno 1
Amazonas,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,325734,0.31,Presidente,2014,Turno 1
Roraima,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,108903,0.1,Presidente,2014,Turno 1
Pará,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,1057860,1.02,Presidente,2014,Turno 1
Amapá,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,99046,0.1,Presidente,2014,Turno 1
Tocantins,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,202882,0.2,Presidente,2014,Turno 1
Maranhão,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,365443,0.35,Presidente,2014,Turno 1
Piauí,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,242069,0.23,Presidente,2014,Turno 1
Ceará,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,676743,0.65,Presidente,2014,Turno 1
R. G. do Norte,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,329866,0.32,Presidente,2014,Turno 1
Paraíba,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,490516,0.47,Presidente,2014,Turno 1
Pernambuco,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,284771,0.27,Presidente,2014,Turno 1
Alagoas,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,311576,0.3,Presidente,2014,Turno 1
Sergipe,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,248424,0.24,Presidente,2014,Turno 1
Bahia,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,1276603,1.23,Presidente,2014,Turno 1
Minas Gerais,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,4414452,4.25,Presidente,2014,Turno 1
Espirito Santo,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,692952,0.67,Presidente,2014,Turno 1
Rio de Janeiro ,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,2246363,2.16,Presidente,2014,Turno 1
São Paulo,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,10152688,9.78,Presidente,2014,Turno 1
Paraná,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,3018548,2.91,Presidente,2014,Turno 1
Santa Catarina,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,1961224,1.89,Presidente,2014,Turno 1
R. G. do Sul,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,2637238,2.54,Presidente,2014,Turno 1
M. G. do Sul,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,558331,0.54,Presidente,2014,Turno 1
Mato Grosso,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,693251,0.67,Presidente,2014,Turno 1
Goiás,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,1340441,1.29,Presidente,2014,Turno 1
